Fecha,GVZCLS,NASDAQXAU,Año,Mes_num,Trimestre,Mes,Dia_semana,GVZCLS_ret,NASDAQXAU_ret,GVZCLS_lag1,NASDAQXAU_lag1,GVZCLS_MA5,NASDAQXAU_MA5,GVZCLS_MA20,NASDAQXAU_MA20,GVZCLS_vol_5d,NASDAQXAU_vol_5d,Rango_Volatilidad_Oro,NASDAQXAU_manana,XAU_sube_manana,XAU_sube_manana_cat
2016-06-10,20.52,90.39,2016.0,6.0,2.0,Junio,Viernes,-0.0052875105715264326,0.0001292119083924348,15.87,118.8,15.852,118.998,15.959236842105263,119.60578947368421,0.03742258372525789,0.017976775332663553,Alta,90.58,1.0,Sube
2016-06-13,21.11,90.58,2016.0,6.0,2.0,Junio,Lunes,0.02875243664717342,0.0021020024338975762,20.52,90.39,15.852,118.998,15.959236842105263,119.60578947368421,0.03742258372525789,0.017976775332663553,Alta,88.52,0.0,Baja o igual
2016-06-14,20.63,88.52,2016.0,6.0,2.0,Junio,Martes,-0.02273803884414971,-0.02274232722455294,21.11,90.58,20.753333333333334,89.83,15.959236842105263,119.60578947368421,0.03742258372525789,0.017976775332663553,Alta,92.42,1.0,Sube
2016-06-15,20.68,92.42,2016.0,6.0,2.0,Junio,Miércoles,0.002423654871546388,0.04405784003614999,20.63,88.52,20.735,90.47749999999999,15.959236842105263,119.60578947368421,0.025747442095457554,0.03376338097984814,Alta,89.86,0.0,Baja o igual
2016-06-16,21.95,89.86,2016.0,6.0,2.0,Junio,Jueves,0.06141199226305605,-0.027699632114260964,20.68,92.42,20.978,90.354,15.959236842105263,119.60578947368421,0.03606138620849505,0.03278927984630387,Alta,90.34,1.0,Sube
2016-06-17,22.52,90.34,2016.0,6.0,2.0,Junio,Viernes,0.02596810933940774,0.005341642555085624,21.95,89.86,21.378,90.34400000000001,15.959236842105263,119.60578947368421,0.03146087604125857,0.02854077511205433,Alta,91.02,1.0,Sube
2016-06-20,21.01,91.02,2016.0,6.0,2.0,Junio,Lunes,-0.06705150976909402,0.007527119769758617,22.52,90.34,21.358,90.43199999999999,15.959236842105263,119.60578947368421,0.04864301833700745,0.028733068465161313,Alta,89.25,0.0,Baja o igual
2016-06-21,20.65,89.25,2016.0,6.0,2.0,Junio,Martes,-0.017134697762970164,-0.01944627554383649,21.01,91.02,21.362,90.578,15.959236842105263,119.60578947368421,0.04804904020331123,0.028073914938442093,Alta,90.89,1.0,Sube
2016-06-22,22.25,90.89,2016.0,6.0,2.0,Junio,Miércoles,0.07748184019370474,0.01837535014005609,20.65,89.25,21.676,90.272,15.959236842105263,119.60578947368421,0.059027533969573595,0.01947882185671906,Alta,90.43,0.0,Baja o igual
2016-06-23,20.1,90.43,2016.0,6.0,2.0,Junio,Jueves,-0.09662921348314601,-0.005061062823192852,22.25,90.89,21.306,90.386,21.142,90.37,0.070013217957489,0.014296322379918378,Alta,93.7,1.0,Sube
2016-06-24,22.2,93.7,2016.0,6.0,2.0,Junio,Viernes,0.10447761194029836,0.03616056618378849,20.1,90.43,21.242,91.05799999999999,21.23818181818182,90.67272727272727,0.08809859948266045,0.02135171816629319,Alta,94.06,1.0,Sube
2016-06-27,22.52,94.06,2016.0,6.0,2.0,Junio,Lunes,0.01441441441441449,0.0038420490928494644,22.2,93.7,21.544,91.66600000000001,21.345,90.955,0.07967544182847522,0.021414536504517755,Alta,93.27,0.0,Baja o igual
2016-06-28,20.18,93.27,2016.0,6.0,2.0,Junio,Martes,-0.10390763765541744,-0.008398894322772743,22.52,94.06,21.45,92.47,21.255384615384614,91.13307692307693,0.09651077436330908,0.018389070599660787,Alta,95.8,1.0,Sube
2016-06-29,19.26,95.8,2016.0,6.0,2.0,Junio,Miércoles,-0.04558969276511393,0.02712554948000423,20.18,93.27,20.852,93.452,21.11285714285714,91.46642857142857,0.08674393984076485,0.01986355836496222,Alta,97.64,1.0,Sube
2016-06-30,18.5,97.64,2016.0,6.0,2.0,Junio,Jueves,-0.039460020768432025,0.019206680584551217,19.26,95.8,20.532,94.894,20.938666666666666,91.878,0.07838020681177159,0.017907950994244977,Alta,102.5,1.0,Sube
2016-07-01,18.43,102.5,2016.0,7.0,3.0,Julio,Viernes,-0.003783783783783745,0.04977468250716921,18.5,97.64,19.778000000000002,96.654,20.781875,92.541875,0.04553657595331217,0.022311604790881397,Alta,,,
2016-07-04,15.875,118.84,2016.0,7.0,3.0,Julio,Lunes,-0.0052875105715264326,0.0001292119083924348,18.43,102.5,19.0925,97.30250000000001,20.781875,92.541875,0.04147023523230784,0.024010958206022753,Baja,103.47,,
2016-07-05,20.09,103.47,2016.0,7.0,3.0,Julio,Martes,-0.0052875105715264326,0.0001292119083924348,15.87,118.8,19.07,99.85249999999999,20.741176470588236,93.18470588235294,0.02257617029054815,0.015864501531231947,Alta,106.86,1.0,Sube
2016-07-06,21.18,106.86,2016.0,7.0,3.0,Julio,Miércoles,0.05425584868093569,0.032763119744853686,20.09,103.47,19.55,102.6175,20.765555555555554,93.94444444444444,0.047300558503882824,0.015316510981423274,Alta,103.84,0.0,Baja o igual
2016-07-07,20.55,103.84,2016.0,7.0,3.0,Julio,Jueves,-0.02974504249291776,-0.028261276436458926,21.18,106.86,20.0625,104.16749999999999,20.754210526315788,94.46526315789474,0.04300917655648983,0.04103449988558736,Alta,107.19,1.0,Sube
2016-07-08,18.79,107.19,2016.0,7.0,3.0,Julio,Viernes,-0.08564476885644778,0.03226117103235748,20.55,103.84,20.1525,105.34,20.663157894736845,95.34947368421052,0.0704191166195425,0.03508844902390581,Alta,108.2,1.0,Sube
2016-07-11,18.93,108.2,2016.0,7.0,3.0,Julio,Lunes,0.007450771687067537,0.00942252075753336,18.79,107.19,19.907999999999998,105.91199999999999,20.54842105263158,96.27684210526316,0.059156667281932813,0.02868456554757858,Alta,105.21,0.0,Baja o igual
2016-07-12,17.94,105.21,2016.0,7.0,3.0,Julio,Martes,-0.05229793977812991,-0.027634011090573063,18.93,108.2,19.478,106.25999999999999,20.40684210526316,97.15526315789474,0.05410101567860358,0.03039940614301086,Alta,108.46,1.0,Sube
2016-07-13,17.61,108.46,2016.0,7.0,3.0,Julio,Miércoles,-0.018394648829431537,0.030890599752875225,17.94,105.21,18.764000000000003,106.58,20.245263157894737,97.99947368421053,0.03523809682374824,0.029960376694385834,Alta,108.41,0.0,Baja o igual
2016-07-14,17.15,108.41,2016.0,7.0,3.0,Julio,Jueves,-0.0261215218625781,-0.0004609994468006695,17.61,108.46,18.084,107.49399999999999,19.992631578947368,98.9757894736842,0.03542860566797044,0.024758665193170437,Media,107.73,0.0,Baja o igual
2016-07-15,16.91,107.73,2016.0,7.0,3.0,Julio,Viernes,-0.013994169096209874,-0.006272484088183705,17.15,108.41,17.708,107.602,19.69736842105263,99.89105263157894,0.021625028297294322,0.02144258673275185,Media,108.42,1.0,Sube
2016-07-18,16.96,108.42,2016.0,7.0,3.0,Julio,Lunes,0.002956830277942135,0.006404901141743302,16.91,107.73,17.314,107.646,19.48421052631579,100.80684210526316,0.020211160940653894,0.021193940252262497,Media,106.8,0.0,Baja o igual
2016-07-19,16.71,106.8,2016.0,7.0,3.0,Julio,Martes,-0.01474056603773588,-0.014941892639734444,16.96,108.42,17.068,107.96399999999998,19.276842105263157,101.73052631578946,0.010657268642152438,0.017387286916441373,Media,100.47,0.0,Baja o igual
2016-07-20,17.21,100.47,2016.0,7.0,3.0,Julio,Miércoles,0.029922202274087262,-0.059269662921348276,16.71,106.8,16.988,106.36600000000001,19.011578947368424,102.23473684210526,0.021811329141013684,0.026007143254208276,Media,104.04,1.0,Sube
2016-07-21,17.77,104.04,2016.0,7.0,3.0,Julio,Jueves,0.03253922138291676,0.035532994923857864,17.21,100.47,17.112000000000002,105.492,18.888947368421054,102.95105263157895,0.022950309953854216,0.03457583189514035,Alta,103.74,0.0,Baja o igual
2016-07-22,17.61,103.74,2016.0,7.0,3.0,Julio,Viernes,-0.009003939223410251,-0.0028835063437140374,17.77,104.04,17.252000000000002,104.694,18.647368421052633,103.47947368421052,0.021874053724542746,0.034644187579691156,Alta,99.89,0.0,Baja o igual
2016-07-25,17.74,99.89,2016.0,7.0,3.0,Julio,Lunes,0.0073821692220328305,-0.037112010796221284,17.61,103.74,17.407999999999998,102.98800000000001,18.39578947368421,103.78631578947369,0.021690813564571063,0.03586934860741918,Alta,103.0,1.0,Sube
2016-07-26,17.45,103.0,2016.0,7.0,3.0,Julio,Martes,-0.01634723788049597,0.031134247672439663,17.74,99.89,17.555999999999997,102.228,18.252105263157897,104.29842105263158,0.022141723256781327,0.041587013892490594,Media,107.59,1.0,Sube
2016-07-27,16.93,107.59,2016.0,7.0,3.0,Julio,Miércoles,-0.02979942693409743,0.044563106796116525,17.45,103.0,17.5,103.652,18.129473684210527,104.91894736842106,0.02399593984267077,0.033869386186773216,Media,107.74,1.0,Sube
2016-07-28,16.31,107.74,2016.0,7.0,3.0,Julio,Jueves,-0.036621382161842964,0.001394181615391732,16.93,107.59,17.208,104.39200000000001,18.01421052631579,105.45052631578947,0.017375289676849294,0.03188866819773825,Media,110.28,1.0,Sube
2016-07-29,15.8,110.28,2016.0,7.0,3.0,Julio,Viernes,-0.031269160024524734,0.023575273807314057,16.31,107.74,16.846,105.7,17.87578947368421,105.86,0.0177028319606146,0.031946862094163773,Media,111.61,1.0,Sube
2016-08-01,16.28,111.61,2016.0,8.0,3.0,Agosto,Lunes,0.030379746835442978,0.012060210373594504,15.8,110.28,16.554000000000002,108.04400000000001,17.796,106.1475,0.027373979074669538,0.016710188490963444,Media,112.86,1.0,Sube
2016-08-02,16.45,112.86,2016.0,8.0,3.0,Agosto,Martes,0.010442260442260265,0.011199713287339819,16.28,111.61,16.354000000000003,110.016,17.613999999999997,106.61699999999999,0.02996693448529287,0.01652574453401129,Media,111.93,0.0,Baja o igual
2016-08-03,16.18,111.93,2016.0,8.0,3.0,Agosto,Miércoles,-0.01641337386018238,-0.008240297713981826,16.45,112.86,16.204,110.88399999999999,17.364,106.87049999999999,0.02846980586713908,0.012007255203602104,Media,112.83,1.0,Sube
2016-08-04,16.06,112.83,2016.0,8.0,3.0,Agosto,Jueves,-0.007416563658838138,0.008040739748056636,16.18,111.93,16.154000000000003,111.902,17.1395,107.32000000000001,0.023944557765058324,0.011448310080713897,Media,109.61,0.0,Baja o igual
2016-08-05,15.6,109.61,2016.0,8.0,3.0,Agosto,Viernes,-0.028642590286425795,-0.02853850926172119,16.06,112.83,16.113999999999997,111.768,16.979999999999997,107.441,0.023182024995197812,0.017406053211303008,Media,110.39,1.0,Sube
2016-08-08,15.49,110.39,2016.0,8.0,3.0,Agosto,Lunes,-0.007051282051282026,0.0071161390384089085,15.6,109.61,15.956,111.524,16.808,107.55049999999999,0.0143332124750658,0.016593304469218088,Media,111.1,1.0,Sube
2016-08-09,14.41,111.1,2016.0,8.0,3.0,Agosto,Martes,-0.06972240154938669,0.006431742005616359,15.49,110.39,15.547999999999998,111.172,16.6315,107.845,0.0260519647057069,0.01575484768075003,Media,112.73,1.0,Sube
2016-08-10,14.89,112.73,2016.0,8.0,3.0,Agosto,Miércoles,0.03331020124913264,0.014671467146714745,14.41,111.1,15.290000000000001,111.33200000000002,16.4955,108.05850000000001,0.03752045049616742,0.01713500904144769,Media,112.29,0.0,Baja o igual
2016-08-11,15.37,112.29,2016.0,8.0,3.0,Agosto,Jueves,0.03223640026863661,-0.003903131375853741,14.89,112.73,15.151999999999997,111.224,16.4065,108.25250000000001,0.04348036536549203,0.016832810839214476,Media,111.73,0.0,Baja o igual
2016-08-12,15.01,111.73,2016.0,8.0,3.0,Agosto,Viernes,-0.02342225113858165,-0.004987087006857238,15.37,112.29,15.034,111.648,16.311500000000002,108.45250000000001,0.042919038478798285,0.008255923749071276,Media,111.47,0.0,Baja o igual
2016-08-15,14.67,111.47,2016.0,8.0,3.0,Agosto,Lunes,-0.022651565622918035,-0.002327038396133574,15.01,111.73,14.87,111.86399999999999,16.197,108.60499999999999,0.04349327178814134,0.00840525760530258,Media,110.83,0.0,Baja o igual
2016-08-16,16.13,110.83,2016.0,8.0,3.0,Agosto,Martes,0.09952283571915466,-0.005741455100026882,14.67,111.47,15.213999999999999,111.81000000000002,16.168,108.8065,0.050703189185250554,0.008554100424036638,Media,109.24,0.0,Baja o igual
2016-08-17,15.83,109.24,2016.0,8.0,3.0,Agosto,Miércoles,-0.018598884066955867,-0.014346296129206904,16.13,110.83,15.402000000000001,111.112,16.098999999999997,109.245,0.053505778786101375,0.0046984144416911434,Media,110.72,1.0,Sube
2016-08-18,14.97,110.72,2016.0,8.0,3.0,Agosto,Jueves,-0.054327226784586236,0.01354815086049066,15.83,109.24,15.322,110.798,15.959,109.579,0.05955666364912777,0.010176368605628636,Media,107.69,0.0,Baja o igual
2016-08-19,15.35,107.69,2016.0,8.0,3.0,Agosto,Viernes,0.025384101536406023,-0.027366329479768803,14.97,110.72,15.39,109.98999999999998,15.845999999999998,109.77650000000001,0.05955578438869005,0.01511703021727464,Media,105.71,0.0,Baja o igual
2016-08-22,15.82,105.71,2016.0,8.0,3.0,Agosto,Lunes,0.030618892508143425,-0.018386108273748758,15.35,107.69,15.62,108.838,15.749999999999996,110.0675,0.057921255521146894,0.015511338010342752,Media,103.89,0.0,Baja o igual
2016-08-23,15.62,103.89,2016.0,8.0,3.0,Agosto,Martes,-0.012642225031605614,-0.01721691419922422,15.82,105.71,15.518,107.45,15.658499999999998,110.112,0.03487204902934035,0.01548787400824029,Media,95.34,0.0,Baja o igual
2016-08-24,16.89,95.34,2016.0,8.0,3.0,Agosto,Miércoles,0.08130601792573633,-0.08229858504187115,15.62,103.89,15.73,104.67,15.6565,109.49950000000001,0.050779622929614486,0.03489260731509487,Media,96.51,1.0,Sube
2016-08-25,16.73,96.51,2016.0,8.0,3.0,Agosto,Jueves,-0.009473060982830073,0.012271869100062949,16.89,95.34,16.082,101.828,15.6775,108.93799999999999,0.038040056448406634,0.03453061017855588,Media,95.8,0.0,Baja o igual
2016-08-26,16.17,95.8,2016.0,8.0,3.0,Agosto,Viernes,-0.03347280334728031,-0.0073567505957932156,16.73,96.51,16.246,99.45,15.696000000000002,108.21399999999998,0.04550662300622262,0.035563532665646456,Media,96.93,1.0,Sube
2016-08-29,15.95,96.93,2016.0,8.0,3.0,Agosto,Lunes,-0.013605442176870874,0.011795407098121213,16.17,95.8,16.272,97.694,15.679499999999999,107.47999999999999,0.0451010738356983,0.038865147245714986,Media,91.84,0.0,Baja o igual
2016-08-30,15.99,91.84,2016.0,8.0,3.0,Agosto,Martes,0.0025078369905957576,-0.052512122150005225,15.95,96.93,16.346,95.284,15.6565,106.429,0.044338425753784445,0.042085928982991065,Media,90.17,0.0,Baja o igual
2016-08-31,16.01,90.17,2016.0,8.0,3.0,Agosto,Miércoles,0.001250781738586726,-0.018183797909407717,15.99,91.84,16.169999999999998,94.25000000000001,15.648,105.34099999999998,0.014540595155515966,0.026688673137303897,Media,93.32,1.0,Sube
2016-09-01,16.25,93.32,2016.0,9.0,3.0,Septiembre,Jueves,0.01499063085571506,0.0349340135299987,16.01,90.17,16.074,93.612,15.657499999999999,104.3655,0.018558036893418544,0.03280847066653908,Media,96.63,1.0,Sube
2016-09-02,14.58,96.63,2016.0,9.0,3.0,Septiembre,Viernes,-0.10276923076923072,0.03546935276468077,16.25,93.32,15.756,93.77799999999999,15.606500000000002,103.7165,0.04762628189145679,0.03768057280487941,Media,,,
2016-09-05,15.875,118.84,2016.0,9.0,3.0,Septiembre,Lunes,-0.0052875105715264326,0.0001292119083924348,14.58,96.63,15.707500000000003,92.99000000000001,15.61263157894737,103.36526315789473,0.05486118299285565,0.04307594986006474,Baja,101.55,,
2016-09-06,15.6,101.55,2016.0,9.0,3.0,Septiembre,Martes,-0.0052875105715264326,0.0001292119083924348,15.87,118.8,15.610000000000001,95.41749999999999,15.675263157894737,102.86263157894737,0.06438986911232537,0.03082328410326888,Media,101.08,0.0,Baja o igual
2016-09-07,15.0,101.08,2016.0,9.0,3.0,Septiembre,Miércoles,-0.038461538461538436,-0.004628261939931044,15.6,101.55,15.3575,98.145,15.681052631578947,102.24947368421053,0.05896326356948532,0.022997387291655173,Media,99.28,0.0,Baja o igual
2016-09-08,14.97,99.28,2016.0,9.0,3.0,Septiembre,Jueves,-0.0020000000000000018,-0.017807677087455454,15.0,101.08,15.0375,99.63499999999999,15.660000000000002,101.56473684210526,0.05102182694159037,0.02774874651371874,Media,93.46,0.0,Baja o igual
2016-09-09,15.49,93.46,2016.0,9.0,3.0,Septiembre,Viernes,0.03473613894455574,-0.058622078968573854,14.97,99.28,15.265,98.8425,15.685263157894736,100.60315789473684,0.03659892454973373,0.028150916686870604,Media,96.75,1.0,Sube
2016-09-12,15.2,96.75,2016.0,9.0,3.0,Septiembre,Lunes,-0.018721755971594645,0.035202225551038024,15.49,93.46,15.252,98.424,15.713157894736844,99.82842105263158,0.0310428606037586,0.03868070394478196,Media,92.24,0.0,Baja o igual
2016-09-13,15.78,92.24,2016.0,9.0,3.0,Septiembre,Martes,0.03815789473684217,-0.046614987080103365,15.2,96.75,15.288,96.562,15.694736842105263,98.85,0.03338720373460833,0.03700360457261083,Media,92.28,1.0,Sube
2016-09-14,15.32,92.28,2016.0,9.0,3.0,Septiembre,Miércoles,-0.0291508238276299,0.00043365134431927466,15.78,92.24,15.352,94.80199999999999,15.667894736842106,97.95736842105262,0.03066309462628922,0.03754311283065786,Media,92.71,1.0,Sube
2016-09-15,15.07,92.71,2016.0,9.0,3.0,Septiembre,Jueves,-0.01631853785900783,0.004659731252709021,15.32,92.28,15.372,93.488,15.67315789473684,97.00947368421053,0.032070412705512114,0.03881727838478183,Media,91.5,0.0,Baja o igual
2016-09-16,14.78,91.5,2016.0,9.0,3.0,Septiembre,Viernes,-0.01924353019243541,-0.013051450760435679,15.07,92.71,15.23,93.096,15.643157894736843,96.15736842105264,0.026846372496365192,0.029704163897580835,Media,92.28,1.0,Sube
2016-09-19,15.68,92.28,2016.0,9.0,3.0,Septiembre,Lunes,0.06089309878213811,0.008524590163934365,14.78,91.5,15.325999999999999,92.202,15.635789473684213,95.45052631578947,0.040045449264383366,0.022437551930258755,Media,92.43,1.0,Sube
2016-09-20,15.69,92.43,2016.0,9.0,3.0,Septiembre,Martes,0.0006377551020408934,0.0016254876462939993,15.68,92.28,15.308000000000002,92.24000000000001,15.639473684210529,94.84736842105264,0.03603029905389973,0.008163813172790756,Media,99.2,1.0,Sube
2016-09-21,14.69,99.2,2016.0,9.0,3.0,Septiembre,Miércoles,-0.0637348629700446,0.07324461754841494,15.69,92.43,15.181999999999999,93.624,15.523684210526316,95.05052631578947,0.045060686258440945,0.03356727957537588,Media,98.78,0.0,Baja o igual
2016-09-22,13.73,98.78,2016.0,9.0,3.0,Septiembre,Jueves,-0.06535057862491489,-0.004233870967741971,14.69,99.2,14.913999999999998,94.838,15.365789473684213,95.17,0.05221287651346654,0.034475574764338365,Baja,95.76,0.0,Baja o igual
2016-09-23,13.93,95.76,2016.0,9.0,3.0,Septiembre,Viernes,0.01456664238892924,-0.030572990483903606,13.73,98.78,14.744,95.69000000000001,15.247894736842104,95.16789473684211,0.05406442845319743,0.03847259653672475,Baja,94.45,0.0,Baja o igual
2016-09-26,14.98,94.45,2016.0,9.0,3.0,Septiembre,Lunes,0.07537688442211055,-0.013680033416875514,13.93,95.76,14.604,96.12400000000001,15.196842105263158,95.03736842105263,0.05901395031918591,0.03989980631928503,Media,92.98,0.0,Baja o igual
2016-09-27,14.53,92.98,2016.0,9.0,3.0,Septiembre,Martes,-0.030040053404539413,-0.015563790365272667,14.98,94.45,14.372,96.23400000000001,15.120000000000001,95.09736842105264,0.05952282865454754,0.041017912601855236,Media,95.67,1.0,Sube
2016-09-28,13.98,95.67,2016.0,9.0,3.0,Septiembre,Miércoles,-0.037852718513420425,0.02893095289309522,14.53,92.98,14.23,95.52799999999999,15.013157894736842,95.38684210526316,0.05505637579482638,0.022205456596788117,Baja,95.01,0.0,Baja o igual
2016-09-29,13.86,95.01,2016.0,9.0,3.0,Septiembre,Jueves,-0.008583690987124526,-0.0068987143305111465,13.98,95.67,14.256,94.774,14.887368421052633,95.4757894736842,0.04546015362927191,0.022153668400787033,Baja,94.0,0.0,Baja o igual
2016-09-30,13.88,94.0,2016.0,9.0,3.0,Septiembre,Viernes,0.0014430014430015792,-0.01063045995158407,13.86,95.01,14.246,94.422,14.850526315789471,95.33736842105263,0.04497956821949576,0.018461487908222964,Baja,92.07,0.0,Baja o igual
2016-10-03,14.16,92.07,2016.0,10.0,4.0,Octubre,Lunes,0.020172910662824117,-0.020531914893617054,13.88,94.0,14.081999999999999,93.946,14.815999999999999,95.174,0.023537233425688815,0.01961779849125113,Baja,83.42,0.0,Baja o igual
2016-10-04,15.8,83.42,2016.0,10.0,4.0,Octubre,Martes,0.11581920903954801,-0.09395025524057776,14.16,92.07,14.336000000000002,92.03399999999999,14.825999999999999,94.2675,0.05846681260753031,0.04505745093531185,Media,83.88,1.0,Sube
2016-10-05,15.21,83.88,2016.0,10.0,4.0,Octubre,Miércoles,-0.03734177215189871,0.0055142651642290375,15.8,83.42,14.581999999999999,89.676,14.836500000000001,93.4075,0.05834466975877109,0.03949339766215886,Media,81.44,0.0,Baja o igual
2016-10-06,16.05,81.44,2016.0,10.0,4.0,Octubre,Jueves,0.05522682445759375,-0.029089175011921764,15.21,83.88,15.02,86.962,14.8905,92.5155,0.05797123552086304,0.03813203044893089,Media,81.32,0.0,Baja o igual
2016-10-07,15.72,81.32,2016.0,10.0,4.0,Octubre,Viernes,-0.020560747663551426,-0.0014734774066798018,16.05,81.44,15.388000000000002,84.42599999999999,14.902000000000001,91.9085,0.06150921910322436,0.039475350089578747,Media,81.93,1.0,Sube
2016-10-10,15.6,81.93,2016.0,10.0,4.0,Octubre,Lunes,-0.007633587786259555,0.007501229709788726,15.72,81.32,15.675999999999998,82.398,14.922,91.1675,0.0634685874747177,0.04264780959854626,Media,80.17,0.0,Baja o igual
2016-10-11,15.63,80.17,2016.0,10.0,4.0,Octubre,Martes,0.0019230769230769162,-0.02148175271573305,15.6,81.93,15.642000000000001,81.748,14.9145,90.564,0.03505373955794403,0.016521511269561445,Media,81.93,1.0,Sube
2016-10-12,15.61,81.93,2016.0,10.0,4.0,Octubre,Miércoles,-0.001279590531030106,0.021953349133092326,15.63,80.17,15.722,81.358,14.929000000000002,90.04650000000001,0.029082476685099518,0.020892432082125833,Media,82.59,1.0,Sube
2016-10-13,15.63,82.59,2016.0,10.0,4.0,Octubre,Jueves,0.0012812299807816174,0.008055657268399852,15.61,81.93,15.638,81.58800000000001,14.957000000000003,89.5405,0.0093538034607272,0.016002959061413347,Media,81.03,0.0,Baja o igual
2016-10-14,15.14,81.03,2016.0,10.0,4.0,Octubre,Viernes,-0.031349968010236706,-0.018888485288775958,15.63,82.59,15.522,81.53,14.975,89.01700000000001,0.013905014993612842,0.018839561124285375,Media,82.23,1.0,Sube
2016-10-17,15.23,82.23,2016.0,10.0,4.0,Octubre,Lunes,0.005944517833553542,0.01480932987782313,15.14,81.03,15.448000000000002,81.59,14.9525,88.5145,0.015123375462885584,0.019877392083767514,Media,85.34,1.0,Sube
2016-10-18,14.73,85.34,2016.0,10.0,4.0,Octubre,Martes,-0.03282994090610636,0.03782074668612423,15.23,82.23,15.268,82.624,14.904499999999999,88.16,0.0188481281746612,0.02085974244321745,Media,87.59,1.0,Sube
2016-10-19,14.59,87.59,2016.0,10.0,4.0,Octubre,Miércoles,-0.00950441276306857,0.026365127724396586,14.73,85.34,15.063999999999998,83.756,14.8995,87.5795,0.018059552947216152,0.02143182023348069,Media,87.47,0.0,Baja o igual
2016-10-20,14.68,87.47,2016.0,10.0,4.0,Octubre,Jueves,0.006168608636052175,-0.0013700194086083695,14.59,87.59,14.874,84.732,14.947,87.014,0.01914514288910831,0.02243600312648427,Media,86.87,0.0,Baja o igual
2016-10-21,14.55,86.87,2016.0,10.0,4.0,Octubre,Viernes,-0.008855585831062607,-0.006859494683891576,14.68,87.47,14.756,85.9,14.978,86.5695,0.015925999526972903,0.01865621967313697,Media,85.17,0.0,Baja o igual
2016-10-24,14.95,85.17,2016.0,10.0,4.0,Octubre,Lunes,0.027491408934707806,-0.019569471624266144,14.55,86.87,14.7,86.488,14.976500000000001,86.10549999999999,0.022242582738015926,0.023940663870330742,Media,87.31,1.0,Sube
2016-10-25,14.55,87.31,2016.0,10.0,4.0,Octubre,Martes,-0.026755852842809236,0.02512621815193139,14.95,85.17,14.663999999999998,86.882,14.977499999999997,85.822,0.02032371149380923,0.020285925248231643,Media,85.43,0.0,Baja o igual
2016-10-26,14.48,85.43,2016.0,10.0,4.0,Octubre,Miércoles,-0.004810996563573866,-0.02153247050738738,14.55,87.31,14.642000000000001,86.45,15.002500000000001,85.31,0.020013283019487814,0.01877291436414854,Media,84.26,0.0,Baja o igual
2016-10-27,15.0,84.26,2016.0,10.0,4.0,Octubre,Jueves,0.035911602209944826,-0.013695423153458952,14.48,85.43,14.706,85.808,15.0595,84.77250000000001,0.026254723929168323,0.019010905217664492,Media,84.77,1.0,Sube
2016-10-28,16.62,84.77,2016.0,10.0,4.0,Octubre,Viernes,0.1080000000000001,0.006052694042250062,15.0,84.26,15.120000000000001,85.388,15.1965,84.311,0.05132643486022372,0.019940986683603414,Media,86.95,1.0,Sube
2016-10-31,18.13,86.95,2016.0,10.0,4.0,Octubre,Lunes,0.0908543922984355,0.02571664503951876,16.62,84.77,15.756,85.744,15.395,84.05499999999999,0.05850044146937617,0.021717631940652904,Alta,89.31,1.0,Sube
2016-11-01,19.02,89.31,2016.0,11.0,4.0,Noviembre,Martes,0.049089906232763436,0.027142035652673924,18.13,86.95,16.65,86.144,15.556000000000001,84.3495,0.04491079114640974,0.022213180113278698,Alta,87.72,0.0,Baja o igual
2016-11-02,19.32,87.72,2016.0,11.0,4.0,Noviembre,Miércoles,0.015772870662460692,-0.017803157541148806,19.02,89.31,17.618000000000002,86.602,15.761500000000002,84.5415,0.03844244394387821,0.02114767017310592,Alta,89.33,1.0,Sube
2016-11-03,19.98,89.33,2016.0,11.0,4.0,Noviembre,Jueves,0.03416149068322971,0.018353853169174705,19.32,87.72,18.613999999999997,87.61600000000001,15.957999999999998,84.936,0.038722703890884023,0.018583190111368584,Alta,89.12,0.0,Baja o igual
2016-11-04,20.22,89.12,2016.0,11.0,4.0,Noviembre,Viernes,0.012012012012011963,-0.0023508339863427263,19.98,89.33,19.333999999999996,88.48600000000002,16.183,85.326,0.031907875759445946,0.01959581426880189,Alta,86.72,0.0,Baja o igual
2016-11-07,18.53,86.72,2016.0,11.0,4.0,Noviembre,Lunes,-0.08358061325420363,-0.026929982046678735,20.22,89.12,19.413999999999998,88.44,16.3295,85.5655,0.051973200811351955,0.023025813746702196,Alta,87.19,1.0,Sube
2016-11-08,17.93,87.19,2016.0,11.0,4.0,Noviembre,Martes,-0.03237992444684301,0.00541974169741688,18.53,86.72,19.196,88.01599999999999,16.444499999999998,85.91650000000001,0.04746248981143396,0.018064229481387653,Alta,89.83,1.0,Sube
2016-11-09,16.68,89.83,2016.0,11.0,4.0,Noviembre,Miércoles,-0.06971556051310657,0.03027870168597313,17.93,87.19,18.668,88.438,16.497999999999998,86.3115,0.0507777974211248,0.021743173676180845,Media,83.82,0.0,Baja o igual
2016-11-10,18.52,83.82,2016.0,11.0,4.0,Noviembre,Jueves,0.11031175059952036,-0.06690415228765456,16.68,89.83,18.376,87.336,16.6425,86.373,0.07811002634814997,0.036814960895173235,Alta,78.05,0.0,Baja o igual
